#Sent by Francisco Castander on 23/05/11 in my email account pmarti@ifae.es
#Num. of objects (rows) = 114305
#Num. of fields (columns) = 57
#AB Magnitudes system
#1: ID
#2: z_true
#3: template
#4: E(B-V) (no utlitzat)
#5: Mr (filtre r_sdss)
#6: r_sdss  (aquest es meu)
#7: up.res
#8: g.res
#9: r.res
#10:i.res
#11:z.res
#12:y.res
#13:D_4550.res
#...
#52:D_8450.res
#53:F814W_WFC.res
#54:i_SDSS.res
#55:J_2MASS
#56:H_2MASS
#57:Ks_2MASS
       10   0.9204    2.03    0.048  -20.146   25.268   27.819   27.028   25.084   23.913   22.991   22.806   27.369   27.344   27.287   27.209   27.104   26.954   26.765   26.593   26.435   26.264   26.091   25.936   25.795   25.721   25.628   25.406   25.211   25.145   25.090   25.039   24.978   24.900   24.829   24.815   24.721   24.557   24.491   24.541   24.612   24.546   24.387   24.072   23.812   23.732   23.738   23.699   23.635   23.582   23.471   23.372   23.630   24.156   22.220   21.718   21.349
       11   0.4753    8.66    0.053  -18.362   23.732   26.448   25.166   23.559   22.950   22.602   22.457   25.527   25.359   25.201   25.110   25.013   24.908   24.795   24.716   24.650   24.475   24.416   24.409   24.295   24.128   23.858   23.794   23.759   23.690   23.653   23.554   23.438   23.339   23.277   23.232   23.197   23.134   23.119   23.102   23.076   23.075   23.068   23.066   22.996   22.938   22.880   22.863   22.827   22.791   22.770   22.753   22.872   23.027   22.057   21.655   21.512
       12   0.5554   11.55    0.146  -17.966   24.676   27.037   26.047   24.496   23.797   23.451   23.313   26.352   26.254   26.174   26.068   25.918   25.810   25.715   25.615   25.507   25.395   25.325   25.268   25.099   25.027   25.004   24.893   24.786   24.550   24.457   24.436   24.365   24.335   24.287   24.188   24.084   24.014   23.969   23.935   23.898   23.850   23.842   23.824   23.797   23.793   23.786   23.788   23.737   23.690   23.634   23.603   23.714   23.874   22.908   22.438   22.322
       13   0.7801   11.76    0.227  -19.853   24.303   26.124   25.500   24.126   23.068   22.615   22.442   25.695   25.635   25.565   25.495   25.426   25.349   25.268   25.183   25.101   25.034   24.940   24.808   24.705   24.625   24.537   24.448   24.351   24.253   24.195   24.157   24.016   23.903   23.899   23.836   23.741   23.640   23.428   23.330   23.323   23.265   23.217   23.200   23.142   23.052   22.962   22.898   22.858   22.822   22.801   22.755   22.964   23.224   22.016   21.503   21.252
       14   0.2958   14.25    0.019  -16.922   23.487   25.979   24.574   23.412   23.017   22.725   22.591   24.880   24.812   24.691   24.527   24.483   24.357   24.218   24.003   23.975   23.894   23.864   23.804   23.685   23.590   23.541   23.503   23.456   23.427   23.414   23.379   23.370   23.364   23.345   23.294   23.237   23.190   23.157   23.121   23.105   23.091   23.081   23.065   23.030   22.996   22.972   22.958   22.946   22.927   22.899   22.870   22.952   23.077   22.174   21.966   21.761
       15   0.4360    6.27    0.076  -19.950   21.863   24.872   23.369   21.701   21.126   20.762   20.620   23.630   23.484   23.397   23.306   23.198   23.090   23.043   22.898   22.759   22.783   22.729   22.579   22.272   22.096   22.081   22.010   21.960   21.861   21.738   21.621   21.544   21.488   21.453   21.382   21.357   21.343   21.317   21.317   21.311   21.311   21.226   21.154   21.107   21.089   21.047   21.013   20.990   20.971   20.963   20.954   21.039   21.203   20.219   19.855   19.690
       16   0.6597   14.74    0.039  -21.041   22.230   24.225   23.506   22.035   21.233   20.891   20.747   23.721   23.657   23.585   23.511   23.431   23.357   23.275   23.161   23.054   22.962   22.863   22.760   22.654   22.545   22.502   22.437   22.270   22.204   22.163   22.053   21.984   21.798   21.681   21.672   21.605   21.562   21.554   21.491   21.396   21.314   21.265   21.230   21.204   21.171   21.134   21.127   21.114   21.084   21.071   21.070   21.153   21.324   20.336   19.821   19.664
       17   0.8322    5.86    0.056  -20.062   24.660   26.755   26.047   24.496   23.307   22.669   22.495   26.346   26.281   26.207   26.104   25.993   25.886   25.778   25.654   25.534   25.416   25.329   25.258   25.103   24.927   24.839   24.772   24.703   24.626   24.539   24.456   24.426   24.342   24.190   24.124   24.159   24.139   24.036   23.876   23.603   23.462   23.453   23.419   23.358   23.324   23.246   23.149   23.050   22.963   22.905   22.855   23.139   23.525   22.002   21.493   21.191
       18   0.4874    8.09    0.218  -18.837   23.380   26.113   24.823   23.199   22.555   22.200   22.056   25.179   25.043   24.855   24.751   24.657   24.562   24.452   24.348   24.306   24.161   24.030   24.042   23.970   23.844   23.581   23.404   23.389   23.323   23.276   23.209   23.096   22.981   22.901   22.845   22.811   22.758   22.711   22.704   22.677   22.664   22.660   22.662   22.636   22.558   22.502   22.460   22.438   22.398   22.369   22.349   22.474   22.634   21.655   21.239   21.103
       19   0.2995    9.36    0.206  -21.239   19.270   22.014   20.492   19.184   18.739   18.431   18.298   20.814   20.742   20.617   20.457   20.452   20.341   20.169   19.889   19.839   19.775   19.721   19.645   19.517   19.402   19.333   19.286   19.236   19.185   19.175   19.143   19.136   19.130   19.121   19.043   18.981   18.936   18.905   18.861   18.838   18.819   18.808   18.796   18.752   18.703   18.674   18.664   18.660   18.648   18.618   18.582   18.670   18.804   17.888   17.668   17.449
       20   0.4917    4.20    0.007  -17.085   25.307   28.445   26.829   25.095   24.363   23.977   23.829   27.204   27.059   26.814   26.696   26.617   26.538   26.438   26.341   26.302   26.144   26.013   26.051   26.045   25.895   25.584   25.329   25.301   25.258   25.190   25.109   24.983   24.858   24.759   24.687   24.644   24.593   24.527   24.516   24.492   24.479   24.478   24.478   24.470   24.373   24.298   24.258   24.243   24.201   24.164   24.140   24.275   24.450   23.432   23.007   22.870
       21   0.3957   12.61    0.062  -20.913   20.401   22.984   21.738   20.300   19.843   19.531   19.398   22.035   21.924   21.807   21.683   21.572   21.528   21.357   21.260   21.217   21.099   20.948   20.729   20.701   20.632   20.587   20.547   20.440   20.331   20.264   20.219   20.188   20.133   20.113   20.100   20.067   20.061   20.055   20.046   19.987   19.945   19.880   19.856   19.819   19.795   19.779   19.766   19.757   19.740   19.701   19.666   19.772   19.914   18.986   18.668   18.487
       22   0.5797   15.00    0.353  -20.331   22.364   24.541   23.700   22.204   21.529   21.202   21.076   23.967   23.888   23.806   23.730   23.628   23.508   23.408   23.306   23.199   23.087   22.973   22.910   22.857   22.684   22.611   22.561   22.450   22.369   22.166   22.090   22.065   21.992   21.970   21.944   21.853   21.758   21.693   21.657   21.624   21.597   21.553   21.543   21.531   21.500   21.486   21.484   21.481   21.452   21.415   21.380   21.452   21.601   20.666   20.187   20.069
       23   1.2517    9.14    0.068  -21.201   25.316   26.437   25.990   25.162   24.128   23.222   22.825   26.050   26.017   25.984   25.950   25.917   25.884   25.852   25.820   25.790   25.755   25.714   25.671   25.622   25.571   25.507   25.440   25.374   25.309   25.239   25.161   25.085   25.007   24.931   24.877   24.818   24.716   24.592   24.499   24.441   24.377   24.314   24.245   24.173   24.098   24.027   24.004   23.965   23.853   23.737   23.703   23.881   24.314   22.168   21.611   21.121
       24   0.5199    9.00    0.024  -21.181   21.278   23.864   22.695   21.089   20.402   20.045   19.906   23.015   22.932   22.805   22.629   22.524   22.431   22.336   22.227   22.119   22.074   21.961   21.803   21.792   21.747   21.633   21.436   21.202   21.169   21.123   21.061   21.024   20.927   20.814   20.720   20.660   20.615   20.585   20.523   20.502   20.491   20.462   20.457   20.450   20.456   20.406   20.341   20.287   20.256   20.228   20.189   20.318   20.481   19.499   19.054   18.935
       25   0.6422   12.82    0.075  -18.076   25.144   27.249   26.460   24.956   24.136   23.780   23.634   26.709   26.633   26.550   26.464   26.380   26.306   26.194   26.064   25.970   25.875   25.778   25.673   25.566   25.490   25.454   25.302   25.192   25.181   25.083   25.000   24.836   24.655   24.637   24.588   24.528   24.513   24.458   24.361   24.268   24.208   24.169   24.137   24.107   24.060   24.050   24.039   24.011   23.996   23.995   23.992   24.051   24.226   23.220   22.712   22.561
       26   0.9722    5.98    0.040  -20.637   24.825   26.664   26.085   24.639   23.531   22.654   22.442   26.231   26.201   26.169   26.121   26.069   26.003   25.929   25.828   25.726   25.629   25.528   25.414   25.304   25.194   25.105   25.046   24.933   24.759   24.637   24.578   24.510   24.447   24.371   24.290   24.214   24.189   24.118   23.973   23.888   23.908   23.924   23.839   23.736   23.525   23.292   23.218   23.216   23.176   23.118   23.089   23.275   23.741   21.906   21.402   20.992
       27   0.6271   11.17    0.109  -17.821   25.358   27.568   26.705   25.172   24.335   23.964   23.818   26.986   26.895   26.802   26.706   26.626   26.536   26.392   26.272   26.185   26.090   25.991   25.887   25.786   25.753   25.645   25.490   25.467   25.420   25.316   25.193   24.960   24.888   24.867   24.799   24.768   24.725   24.632   24.530   24.454   24.407   24.369   24.341   24.289   24.267   24.260   24.234   24.217   24.216   24.211   24.205   24.246   24.424   23.403   22.901   22.757
       28   0.8459    0.02    0.062  -19.989   25.152   28.599   27.215   24.999   23.669   22.858   22.671   28.158   28.042   27.854   27.584   27.251   26.979   26.745   26.500   26.271   26.074   25.913   25.852   25.696   25.402   25.239   25.201   25.147   25.107   25.036   24.955   24.940   24.884   24.683   24.594   24.654   24.779   24.754   24.555   24.185   23.871   23.780   23.796   23.752   23.682   23.605   23.469   23.367   23.251   23.164   23.091   23.439   23.950   22.120   21.614   21.295
       29   0.5150    1.55    0.015  -17.938   24.779   28.384   26.357   24.530   23.680   23.266   23.115   26.720   26.632   26.409   26.143   26.059   25.990   25.924   25.828   25.757   25.711   25.510   25.430   25.517   25.532   25.339   24.948   24.682   24.657   24.622   24.545   24.445   24.306   24.176   24.069   23.987   23.940   23.891   23.812   23.795   23.776   23.760   23.764   23.757   23.768   23.671   23.576   23.529   23.522   23.482   23.439   23.580   23.772   22.713   22.264   22.136
       30   0.2343    6.55    0.159  -17.540   22.305   25.107   23.462   22.218   21.782   21.489   21.376   23.803   23.745   23.731   23.569   23.232   23.077   23.042   22.965   22.881   22.739   22.606   22.521   22.468   22.406   22.353   22.339   22.311   22.308   22.309   22.262   22.169   22.106   22.082   22.034   21.999   21.974   21.960   21.952   21.904   21.843   21.810   21.801   21.803   21.790   21.753   21.710   21.674   21.661   21.645   21.619   21.713   21.848   20.953   20.788   20.599
       31   0.3934   14.48    0.449  -15.959   25.299   27.791   26.593   25.206   24.772   24.472   24.338   26.904   26.788   26.666   26.540   26.430   26.388   26.211   26.120   26.055   25.944   25.796   25.605   25.584   25.507   25.473   25.436   25.330   25.228   25.171   25.129   25.100   25.050   25.036   25.020   24.986   24.981   24.974   24.960   24.910   24.871   24.806   24.781   24.745   24.725   24.711   24.700   24.691   24.672   24.637   24.607   24.704   24.839   23.923   23.611   23.432
       32   1.1163   13.27    0.089  -20.883   24.875   26.083   25.588   24.714   23.695   22.837   22.555   25.673   25.640   25.603   25.566   25.529   25.493   25.453   25.410   25.366   25.319   25.269   25.215   25.162   25.108   25.053   24.991   24.928   24.862   24.796   24.740   24.676   24.583   24.483   24.405   24.335   24.259   24.184   24.101   24.019   23.934   23.888   23.868   23.772   23.638   23.588   23.584   23.512   23.431   23.375   23.224   23.455   23.886   22.095   21.583   21.105
       33   0.6375   15.83    0.019  -21.257   21.816   23.838   23.108   21.640   20.891   20.563   20.430   23.328   23.262   23.192   23.116   23.041   22.966   22.864   22.754   22.659   22.558   22.453   22.345   22.234   22.167   22.129   21.966   21.869   21.834   21.722   21.657   21.492   21.359   21.351   21.284   21.238   21.233   21.178   21.082   21.000   20.954   20.922   20.895   20.862   20.829   20.822   20.808   20.777   20.765   20.763   20.760   20.813   20.972   20.019   19.511   19.369
       34   0.7872    1.16    0.300  -20.111   24.622   27.609   26.399   24.495   23.111   22.479   22.264   27.136   26.988   26.748   26.520   26.318   26.117   25.907   25.722   25.558   25.477   25.357   25.093   24.912   24.860   24.801   24.752   24.675   24.592   24.568   24.496   24.311   24.237   24.300   24.384   24.295   24.075   23.713   23.486   23.455   23.451   23.380   23.321   23.212   23.097   22.985   22.885   22.812   22.751   22.723   22.670   22.953   23.347   21.768   21.272   20.997
       35   0.9243   10.12    0.200  -21.020   23.997   25.625   25.078   23.818   22.729   22.021   21.867   25.225   25.185   25.137   25.087   25.031   24.968   24.895   24.823   24.751   24.673   24.589   24.504   24.418   24.351   24.280   24.159   24.030   23.949   23.876   23.798   23.717   23.630   23.540   23.483   23.454   23.337   23.208   23.184   23.179   23.093   23.014   22.860   22.657   22.589   22.584   22.533   22.482   22.464   22.412   22.329   22.529   22.917   21.368   20.859   20.496
       36   0.5737   10.26    0.195  -19.088   23.739   26.124   25.122   23.554   22.789   22.426   22.284   25.431   25.327   25.232   25.152   25.011   24.864   24.773   24.678   24.580   24.473   24.368   24.328   24.221   24.063   24.044   23.997   23.890   23.737   23.499   23.447   23.415   23.347   23.320   23.251   23.146   23.045   22.980   22.932   22.902   22.858   22.813   22.805   22.786   22.761   22.759   22.752   22.755   22.698   22.646   22.591   22.703   22.872   21.879   21.399   21.277
       37   0.3883   11.86    0.009  -18.700   22.566   25.195   23.913   22.468   22.005   21.692   21.558   24.205   24.094   23.975   23.851   23.763   23.693   23.510   23.464   23.390   23.279   23.066   22.902   22.880   22.803   22.773   22.704   22.588   22.487   22.430   22.387   22.351   22.298   22.288   22.265   22.240   22.237   22.235   22.202   22.144   22.086   22.050   22.016   21.979   21.961   21.945   21.934   21.925   21.896   21.853   21.822   21.933   22.078   21.146   20.835   20.648
       38   0.8472    1.59    0.038  -20.016   25.030   27.806   26.816   24.870   23.592   22.820   22.639   27.387   27.308   27.192   27.029   26.813   26.620   26.444   26.253   26.066   25.898   25.757   25.690   25.554   25.302   25.144   25.095   25.035   24.986   24.912   24.830   24.795   24.750   24.577   24.470   24.502   24.591   24.558   24.394   24.084   23.788   23.696   23.702   23.659   23.594   23.530   23.409   23.308   23.197   23.113   23.045   23.375   23.854   22.099   21.592   21.274
       39   1.0212   14.35    0.367  -22.326   22.983   24.287   23.782   22.808   21.746   21.019   20.812   23.885   23.845   23.806   23.768   23.724   23.679   23.632   23.584   23.532   23.479   23.426   23.373   23.314   23.252   23.188   23.121   23.061   22.997   22.906   22.808   22.727   22.652   22.571   22.489   22.400   22.314   22.228   22.205   22.159   22.024   21.918   21.906   21.855   21.761   21.709   21.588   21.419   21.376   21.368   21.312   21.552   21.942   20.373   19.865   19.434
       40   0.8811    4.23    0.049  -19.828   25.249   27.449   26.740   25.065   23.901   23.119   22.955   27.043   26.990   26.926   26.845   26.736   26.603   26.476   26.354   26.217   26.079   25.949   25.833   25.768   25.658   25.455   25.308   25.249   25.182   25.122   25.046   24.961   24.899   24.875   24.753   24.610   24.583   24.636   24.618   24.505   24.317   24.027   23.882   23.873   23.850   23.784   23.745   23.666   23.563   23.465   23.372   23.672   24.133   22.406   21.899   21.563
       41   0.8273   13.57    0.029  -21.605   22.754   24.407   23.843   22.571   21.525   21.033   20.883   24.000   23.947   23.893   23.833   23.772   23.711   23.647   23.576   23.504   23.427   23.359   23.288   23.182   23.071   22.987   22.902   22.813   22.719   22.624   22.527   22.494   22.438   22.286   22.198   22.189   22.101   22.023   21.924   21.727   21.656   21.648   21.584   21.542   21.533   21.485   21.401   21.316   21.252   21.216   21.182   21.402   21.689   20.450   19.933   19.647
       42   1.0328    7.98    0.007  -21.319   24.341   25.911   25.376   24.150   23.071   22.188   21.922   25.477   25.443   25.410   25.377   25.336   25.290   25.237   25.179   25.107   25.025   24.944   24.865   24.779   24.685   24.594   24.500   24.427   24.368   24.260   24.112   24.006   23.945   23.875   23.808   23.731   23.650   23.571   23.533   23.491   23.367   23.251   23.237   23.252   23.188   23.099   22.974   22.749   22.614   22.602   22.582   22.824   23.291   21.417   20.908   20.462
       43   0.6595    5.10    0.120  -21.510   22.202   24.719   23.621   21.965   20.905   20.471   20.286   24.030   23.903   23.758   23.617   23.482   23.394   23.291   23.081   22.931   22.862   22.785   22.707   22.612   22.526   22.494   22.365   22.219   22.214   22.248   22.154   21.993   21.689   21.521   21.511   21.466   21.404   21.353   21.242   21.134   21.029   20.958   20.898   20.869   20.820   20.760   20.749   20.735   20.711   20.714   20.704   20.800   21.027   19.859   19.349   19.174
       44   0.8961    2.97    0.027  -21.577   23.652   26.032   25.275   23.466   22.295   21.448   21.277   25.616   25.567   25.506   25.418   25.312   25.153   25.000   24.857   24.710   24.550   24.403   24.263   24.172   24.102   23.917   23.709   23.619   23.565   23.506   23.446   23.367   23.287   23.261   23.195   23.032   22.944   22.976   23.038   22.974   22.830   22.555   22.282   22.206   22.210   22.167   22.106   22.057   21.950   21.851   21.749   22.040   22.536   20.707   20.203   19.855
       45   0.8943    9.53    0.343  -20.828   24.058   25.770   25.202   23.874   22.784   22.107   21.959   25.373   25.326   25.276   25.218   25.156   25.079   25.003   24.927   24.846   24.756   24.668   24.577   24.506   24.436   24.312   24.175   24.091   24.018   23.940   23.859   23.771   23.681   23.630   23.594   23.464   23.344   23.335   23.323   23.231   23.147   22.968   22.766   22.726   22.713   22.655   22.613   22.591   22.521   22.433   22.344   22.593   22.977   21.458   20.947   20.608
       46   0.4616    3.88    0.043  -18.214   23.908   27.174   25.458   23.710   23.046   22.664   22.512   25.821   25.565   25.439   25.360   25.281   25.179   25.085   25.042   24.867   24.757   24.811   24.780   24.604   24.253   24.050   24.038   23.975   23.914   23.805   23.678   23.552   23.464   23.397   23.363   23.290   23.247   23.240   23.210   23.214   23.203   23.217   23.143   23.053   22.996   22.983   22.946   22.903   22.876   22.852   22.839   22.957   23.129   22.119   21.726   21.571
       47   0.8885   10.17    0.046  -19.428   25.400   27.088   26.524   25.215   24.131   23.477   23.332   26.691   26.643   26.592   26.535   26.472   26.399   26.325   26.253   26.173   26.087   26.001   25.914   25.848   25.772   25.643   25.518   25.441   25.364   25.285   25.200   25.111   25.021   24.982   24.932   24.791   24.689   24.693   24.655   24.559   24.473   24.274   24.110   24.093   24.066   24.005   23.975   23.947   23.870   23.781   23.696   23.948   24.321   22.839   22.327   21.993
       48   0.5787   11.64    0.093  -17.515   25.294   27.601   26.662   25.118   24.375   24.021   23.883   26.956   26.861   26.768   26.691   26.570   26.427   26.330   26.234   26.134   26.026   25.916   25.863   25.788   25.619   25.568   25.534   25.425   25.313   25.079   24.998   24.976   24.905   24.877   24.831   24.732   24.631   24.561   24.515   24.481   24.448   24.397   24.386   24.373   24.344   24.336   24.331   24.333   24.295   24.242   24.198   24.291   24.455   23.477   22.996   22.874
       49   0.5782    6.01    0.052  -19.543   23.498   26.173   24.941   23.286   22.405   22.004   21.847   25.303   25.166   25.045   24.966   24.801   24.606   24.516   24.433   24.351   24.252   24.154   24.114   23.996   23.841   23.831   23.845   23.735   23.551   23.251   23.149   23.137   23.069   23.023   22.940   22.826   22.713   22.630   22.568   22.530   22.488   22.424   22.409   22.395   22.370   22.372   22.362   22.373   22.319   22.239   22.183   22.309   22.500   21.445   20.960   20.832
       50   1.6195    6.53    0.445  -23.968   23.861   24.513   24.343   23.772   22.870   21.974   21.626   24.481   24.450   24.368   24.313   24.263   24.220   24.181   24.143   24.110   24.078   24.047   24.016   23.986   23.959   23.934   23.909   23.886   23.863   23.833   23.796   23.758   23.712   23.663   23.608   23.534   23.461   23.391   23.321   23.251   23.169   23.088   23.007   22.929   22.855   22.804   22.761   22.681   22.555   22.434   22.360   22.627   23.080   20.335   19.658   19.185
       51   0.5713    5.05    0.036  -21.383   21.650   24.443   23.110   21.427   20.536   20.130   19.971   23.484   23.338   23.222   23.135   22.934   22.750   22.673   22.592   22.510   22.410   22.325   22.285   22.129   22.007   22.038   22.028   21.899   21.647   21.368   21.313   21.292   21.220   21.171   21.063   20.947   20.835   20.760   20.699   20.667   20.608   20.556   20.550   20.525   20.513   20.512   20.508   20.511   20.427   20.353   20.302   20.438   20.632   19.571   19.088   18.960
       52   0.9285    7.91    0.002  -21.323   23.816   25.572   25.001   23.636   22.531   21.763   21.600   25.165   25.128   25.080   25.028   24.967   24.898   24.812   24.726   24.642   24.552   24.452   24.355   24.257   24.184   24.117   23.986   23.835   23.747   23.680   23.607   23.534   23.449   23.362   23.303   23.274   23.158   23.028   23.000   23.019   22.952   22.860   22.702   22.474   22.370   22.365   22.328   22.269   22.243   22.189   22.103   22.310   22.729   21.077   20.570   20.200
       53   0.9879    3.40    0.045  -20.442   25.251   27.391   26.757   25.056   23.935   22.958   22.711   26.913   26.892   26.872   26.831   26.777   26.704   26.619   26.491   26.349   26.216   26.090   25.948   25.805   25.673   25.549   25.479   25.400   25.215   25.028   24.948   24.895   24.837   24.780   24.705   24.624   24.584   24.554   24.414   24.288   24.272   24.332   24.333   24.232   24.066   23.774   23.577   23.539   23.539   23.487   23.434   23.645   24.161   22.151   21.648   21.223
       54   0.4611    1.04    0.102  -20.129   22.085   26.004   23.726   21.863   21.147   20.743   20.588   24.097   23.783   23.655   23.588   23.526   23.431   23.352   23.310   23.100   23.022   23.123   23.131   22.899   22.469   22.243   22.236   22.176   22.101   21.964   21.828   21.693   21.596   21.522   21.485   21.403   21.357   21.350   21.320   21.330   21.317   21.336   21.249   21.144   21.089   21.084   21.043   20.998   20.969   20.942   20.928   21.052   21.235   20.199   19.804   19.645
       55   0.4543    1.28    0.263  -17.457   24.681   28.534   26.323   24.468   23.774   23.372   23.219   26.653   26.363   26.269   26.199   26.130   26.030   25.970   25.891   25.683   25.658   25.766   25.701   25.416   25.001   24.860   24.859   24.780   24.701   24.552   24.419   24.293   24.204   24.144   24.100   24.015   23.993   23.974   23.959   23.962   23.958   23.959   23.843   23.754   23.724   23.708   23.662   23.624   23.595   23.572   23.565   23.678   23.860   22.828   22.441   22.279
       56   1.0193    3.50    0.080  -22.602   23.253   25.310   24.701   23.047   21.941   20.935   20.647   24.817   24.793   24.773   24.751   24.704   24.650   24.574   24.488   24.357   24.221   24.093   23.970   23.830   23.692   23.563   23.445   23.378   23.298   23.116   22.933   22.853   22.801   22.743   22.688   22.613   22.534   22.488   22.466   22.341   22.205   22.169   22.223   22.247   22.160   22.019   21.754   21.517   21.445   21.448   21.413   21.646   22.176   20.093   19.585   19.142
       57   0.9868   10.71    0.230  -21.193   24.111   25.605   25.080   23.926   22.850   22.082   21.881   25.195   25.158   25.121   25.078   25.031   24.980   24.926   24.862   24.795   24.728   24.661   24.586   24.507   24.428   24.348   24.286   24.215   24.099   23.979   23.900   23.828   23.752   23.673   23.589   23.501   23.431   23.413   23.325   23.184   23.123   23.131   23.066   22.982   22.898   22.702   22.557   22.542   22.519   22.460   22.426   22.637   23.044   21.399   20.892   20.479
